date ,area,industry,occupation,number_of_jobs 
2006,UK,Wholesale and motor trades,"Process, Plant And Machine Operatives; and Elementary Occupations",253326
2006,UK,Retail ,"Process, Plant And Machine Operatives; and Elementary Occupations",425899
2006,UK,Transportation and storage,"Process, Plant And Machine Operatives; and Elementary Occupations",844724
2006,UK,Accommodation and food service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",638864
2006,UK,Information and communication,"Process, Plant And Machine Operatives; and Elementary Occupations",27710
2006,UK,Financial and insurance activities,"Process, Plant And Machine Operatives; and Elementary Occupations",13835
2006,UK,"Real estate; Professional, scientific and technical","Process, Plant And Machine Operatives; and Elementary Occupations",36130
2006,UK,Administrative and support service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",355523
2006,UK,Public administration and defence; compulsory social security,"Process, Plant And Machine Operatives; and Elementary Occupations",118537
2006,UK,Education,"Process, Plant And Machine Operatives; and Elementary Occupations",305061
2006,UK,Human health and social work activities,"Process, Plant And Machine Operatives; and Elementary Occupations",198504
2006,UK,"Arts, entertainment and recreation","Process, Plant And Machine Operatives; and Elementary Occupations",99642
2006,UK,Other service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",95582
2006,UK,Total in all industries,"Process, Plant And Machine Operatives; and Elementary Occupations",5020807
2006,UK,Primary and utilities,Total in all occupations,705486
2006,UK,Manufacturing,Total in all occupations,3351488
2006,UK,Construction,Total in all occupations,2225775
2006,UK,Wholesale and motor trades,Total in all occupations,1122413
2006,UK,Retail ,Total in all occupations,2755584
2006,UK,Transportation and storage,Total in all occupations,1337488
2006,UK,Accommodation and food service activities,Total in all occupations,1155010
2006,UK,Information and communication,Total in all occupations,878242
2006,UK,Financial and insurance activities,Total in all occupations,903939
2006,UK,"Real estate; Professional, scientific and technical",Total in all occupations,1369385
2006,UK,Administrative and support service activities,Total in all occupations,948280
2006,UK,Public administration and defence; compulsory social security,Total in all occupations,1833572
2006,UK,Education,Total in all occupations,2451884
2006,UK,Human health and social work activities,Total in all occupations,3227272
2006,UK,"Arts, entertainment and recreation",Total in all occupations,684699
2006,UK,Other service activities,Total in all occupations,613494
2006,UK,Total in all industries,Total in all occupations,25564011
2007,London,Primary and utilities,"Managers, Directors And Senior Officials",5164
2007,London,Manufacturing,"Managers, Directors And Senior Officials",31998
2007,London,Construction,"Managers, Directors And Senior Officials",30506
2007,London,Wholesale and motor trades,"Managers, Directors And Senior Officials",22912
2007,London,Retail ,"Managers, Directors And Senior Officials",60983
2007,London,Transportation and storage,"Managers, Directors And Senior Officials",22113
2007,London,Accommodation and food service activities,"Managers, Directors And Senior Officials",25208
2007,London,Information and communication,"Managers, Directors And Senior Officials",43072
2007,London,Financial and insurance activities,"Managers, Directors And Senior Officials",81691
2007,London,"Real estate; Professional, scientific and technical","Managers, Directors And Senior Officials",57266
2007,London,Administrative and support service activities,"Managers, Directors And Senior Officials",22386
2007,London,Public administration and defence; compulsory social security,"Managers, Directors And Senior Officials",41973
2007,London,Education,"Managers, Directors And Senior Officials",7870
2007,London,Human health and social work activities,"Managers, Directors And Senior Officials",33097
2007,London,"Arts, entertainment and recreation","Managers, Directors And Senior Officials",14697
2007,London,Other service activities,"Managers, Directors And Senior Officials",10184
2007,London,Total in all industries,"Managers, Directors And Senior Officials",511120
2007,London,Primary and utilities,Professional Occupations,12767
2007,London,Manufacturing,Professional Occupations,39823
2007,London,Construction,Professional Occupations,31176
2007,London,Wholesale and motor trades,Professional Occupations,5161
2007,London,Retail ,Professional Occupations,14482
2007,London,Transportation and storage,Professional Occupations,13544
2007,London,Accommodation and food service activities,Professional Occupations,1398
2007,London,Information and communication,Professional Occupations,132876
2007,London,Financial and insurance activities,Professional Occupations,68450
2007,London,"Real estate; Professional, scientific and technical",Professional Occupations,177356
2007,London,Administrative and support service activities,Professional Occupations,12710
2007,London,Public administration and defence; compulsory social security,Professional Occupations,73821
2007,London,Education,Professional Occupations,178163
2007,London,Human health and social work activities,Professional Occupations,150372
2007,London,"Arts, entertainment and recreation",Professional Occupations,15229
2007,London,Other service activities,Professional Occupations,17828
2007,London,Total in all industries,Professional Occupations,945156
2007,London,Primary and utilities,Associate Professional And Technical Occupations,5989
2007,London,Manufacturing,Associate Professional And Technical Occupations,45763
2007,London,Construction,Associate Professional And Technical Occupations,24623
2007,London,Wholesale and motor trades,Associate Professional And Technical Occupations,20280
2007,London,Retail ,Associate Professional And Technical Occupations,26027
2007,London,Transportation and storage,Associate Professional And Technical Occupations,20859
2007,London,Accommodation and food service activities,Associate Professional And Technical Occupations,3681
2007,London,Information and communication,Associate Professional And Technical Occupations,84374
2007,London,Financial and insurance activities,Associate Professional And Technical Occupations,134880
2007,London,"Real estate; Professional, scientific and technical",Associate Professional And Technical Occupations,107097
2007,London,Administrative and support service activities,Associate Professional And Technical Occupations,57117
